Depth,Name,ID,MagicID,IsLoop,IsReplacedBuff,Delay,Bone,Part,TailSilence,ActionList,Color,Alpha,Scale,NeedStunAction,NeedShadow,ChangeSharp,SoundId,IsLoop,IsClose,onlyHero,MagicEnabled,ActionCtrl,ShowNameHp,UIModel,UIModelScale,IsDeleteOnMount,Equipment,ChgAction,删除
2,龙武_瘟疫绿色,2420,4014,1,,,,,,,0;100;0;255,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_自爆,2421,,1,,,,,,,150;50;200;255,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_物理护盾,2422,11219,1,,,,,,,150;50;200;255,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-单物理反弹,2423,11240,1,,,,,,29;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-单法术反弹,2424,11241,1,,,,,,29;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-单预警,2425,11242,1,,,,,,0;1;29;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-单预警,2426,11243,1,,,,,,0;1;29;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-单狂暴,2427,11244,1,,,,,,,255;0;0;255,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-王预警,2428,11243,1,,,,,,159;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-程三板斧,2429,11245,1,,,,,,27;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-程预警,2430,11243,1,,,,,,159;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-翟围困,2431,11247,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-徐共苦,2432,11246,1,,,,,,,150;50;200;255,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-翟斗转,2433,11249,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-翟物反,2434,11240,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-翟法反,2435,11241,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-翟预警,2436,11243,1,,,,,,159;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-王预警,2437,11243,1,,,,,,159;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_韩擒虎愤怒预警,2438,11211,1,,,,,1,40;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_韩擒虎尖刺预警,2439,11212,1,,,,,1,42;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_高敏风之刃预警,2440,11214,1,,,,,1,159;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_朱贵儿冰雪连天,2441,11210,1,,,,,,43;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-徐索命,2442,11246,1,,,,,,,150;50;200;255,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-陷阱预警,2443,11257,1,,,,,,,,,1,,,1532;1,,1,,,1,,,,1,,,,删除
2,瓦岗寨-陷阱变大,2444,11258,1,,,,,,,,,1,,,1563;1,,1,,,1,,,,1,,,,删除
2,瓦岗寨-陷阱爆炸,2445,11250,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-陷阱消失,2446,11251,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-陷阱火痕,2447,11252,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-徐固能,2448,11253,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-徐爆炸,2449,,1,,,,,,,255;0;0;255,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-风雷阵,2450,11254,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-风雷之怒,2451,11255,1,,,,,,,255;0;0;255,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-翟泥石,2452,11248,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-流血,2453,11256,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_赤天群,2454,11208,1,,,,,1,119;0,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_朱贵儿冰雪蓄气,2455,11215,1,,,,,1,42;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_宋老生法术吸收,2456,11218,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_南屏山人物躺地,2457,,1,,,,,1,32;0,,,1,,,,,1,,,,,,,1,,,,删除
2,瓦岗寨-翟围困可清除,2458,11260,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-翟斗转预警,2459,11243,1,,,,,,159;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-翟花光效,2460,11262,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_宋老生致命连接,2461,11264,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武-单雄信预警读条,2462,11267,1,,,,,1,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武-王伯当冰天雪地读条,2463,11268,1,,,,,1,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武-程咬金力劈华山,2464,11269,1,,,,,1,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武-翟让引天雷读条,2465,11270,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武-忠卫爆炸光效,2466,11237,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武-太古雪猿蓄气,2467,11281,1,,,,,1,119;0,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武-物理反弹,2468,11282,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武-法术反弹,2469,11283,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武-全反弹,2470,11284,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_物理伤害吸收,2471,11219,1,,,root,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_法术伤害吸收,2472,11218,1,,,root,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_物法伤害吸收,2473,11315,1,,,root,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_物理反弹,2474,11316,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_法术反弹,2475,11317,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_物法反弹,2476,11318,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_武幡脚底光效,2477,11319,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_宇文成都脚底光效,2478,11320,1,,,,,,,255;0;0;255,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_宇文成都魔由心生光效,2479,11321,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_彼岸花开,2480,11322,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_宇文成都魔化动作,2481,,1,,,,,,29;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_宇文成都变身魔化,2482,,1,,,,,,,,,1,,,1611;1,,1,,,1,,,,1,,,,删除
2,龙武_魔化宇文成都魔炎灭世动作,2483,,1,,,,,,121;0,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_彼岸花开掉血,2484,11323,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_宇文成都重伤,2485,,1,,,,,1,32;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_彼岸救宇文成都,2486,,1,,,,,,159;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_彼岸救宇文成都,2487,,1,,,,,,28;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_红色读条1S,2488,11324,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_红色读条2S,2489,11325,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_彼岸花落读条3S,2490,11326,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_宇文化及剑指天下读条3.6S,2491,11327,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_宇文成都魔炎灭世读条5S,2492,11328,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_红色读条6S,2493,11329,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_红色读条7S,2494,11330,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_红色读条8S,2495,11331,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_宇文化及剑指天下蓄气,2496,11332,1,,,,,,159;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_魔化宇文成都天魔刺甲蓄气,2497,11332,1,,,,,,120;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_彼岸的彼岸花落蓄气,2498,11332,1,,,,,,159;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_魔化宇文成都魔炎灭世蓄气,2499,11332,1,,,,,,120;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_宇文化及借刀杀人蓄气,2500,11332,1,,,,,,0;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_彼岸的彼岸花开蓄气,2501,11332,1,,,,,,159;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,瓦岗寨-陷阱爆炸标示,2502,11333,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_宇文成都万刃,2503,11285,1,,,,,,122;0;125;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_魔化宇文成都魔炎灭世蓄气光球,2504,11335,1,,,m_ra,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_魔化宇文成都魔炎灭世施法光球,2505,11336,1,,,m_ra,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_江都城雷暴点,2506,11337,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_彼岸花开束缚,2507,11338,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_南屏山任务神秘人攻击动作,2508,,1,,,,,,39;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_宇文化及剑指天下施法,2509,,1,,,,,,42;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武2_封魔剑,2510,11071,0,,,m_ra,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_透明5,2511,,1,,,,,,,,130;150,1,,,,,1,,,,,,,1,,,,删除
2,龙武_透明6,2512,,1,,,,,,,,100;150,1,,,,,1,,,,,,,1,,,,删除
2,龙武_透明7,2513,,1,,,,,,,,60;150,1,,,,,1,,,,,,,1,,,,删除
2,龙武_透明8,2514,,1,,,,,,,,40;150,1,,,,,1,,,,,,,1,,,,删除
2,龙武_透明9,2515,,1,,,,,,,,20;150,1,,,,,1,,,,,,,1,,,,删除
2,龙武_透明10,2516,,1,,,,,,,,10;150,1,,,,,1,,,,,,,1,,,,删除
2,龙武_铜墙铁壁（雷神战车）,2517,11358,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_绝对空间（雷神战车）,2518,11359,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_勇者无双（雷神战车）,2519,11360,1,,,RightHand,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_变身白羽神将,2520,,1,,,,,,,,,1,,,1575;1,,1,,,1,,,,1,,,,删除
2,变身_花妖,2521,,1,,,,,,,,,1,,,29;1,,1,,,1,,,,1,,,,删除
2,变身_青蛙,2522,,1,,,,,,,,,1,,,40;1,,1,,,1,,,,1,,,,删除
2,变身_石头,2523,,1,,,,,,,,,1,,,1251;1,,1,,,1,,,,1,,,,删除
2,变身_大头雪人,2524,,1,,,,,,,,,1,,,1332;1,,1,,,1,,,,1,,,,删除
2,变身_猪怪,2525,,1,,,,,,,,,1,,,1349;1,,1,,,1,,,,1,,,,删除
2,突厥入侵_瘟疫,2526,11389,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_冰冻,2527,11390,0,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武帮会联赛_采集聚灵珠,2528,8126,1,,,,,,9;2,169;0;211;255,,1.2,,,,,1,,,1,,,,1,,,,删除
2,龙武帮会联赛_加血范围光效,2529,8128,1,,,,,,,255;255;255;255,,1,,,,,1,,,1,,,,1,,,,删除
2,天下第一武道会冠军,2530,,1,,,,,,,,,1,,,,,1,,,1,,,17892;1,1.5,,,,删除
2,天下第一武道会亚军,2531,,1,,,,,,,,,1,,,,,1,,,1,,,17889;1,1.6,,,,删除
2,天下第一武道会季军,2532,,1,,,,,,,,,1,,,,,1,,,1,,,17891;1,1.5,,,,删除
2,突厥入侵_加血,2533,11388,1,,,,,,39;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_复活火灵出生光效,2534,11408,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_颉利狂暴,2535,11396,1,,,,,,,255;0;0;255,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_颉利分身读条,2536,11242,1,,,,,,119;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_颉利分身动作,2537,,1,,,,,,120;0;122;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_复活冰灵出生光效,2538,11407,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_石头人出现,2539,,1,,,,,,119;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_火变身,2540,,1,,,,,,,,,1,,,1351;1;0;1,,1,,,1,,,,1,,,,删除
2,突厥入侵_冰变身,2541,,1,,,,,,,,,1,,,1332;1;0;1,,1,,,1,,,,1,,,,删除
2,突厥入侵_木变身,2542,,1,,,,,,,,,1,,,591;1;0;1,,1,,,1,,,,1,,,,删除
2,突厥入侵_烈焰阵,2543,11397,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_烈焰附体,2544,11398,1,,,,,,,255;204;0;255,,0.5,,,1722;1,,1,,,1,,,,1,,,,删除
2,突厥入侵_火灵火毒,2545,11399,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_冰灵冰毒,2546,11400,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_木刺光效,2547,11401,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_冰影光效,2548,11402,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_落冰光效,2549,11403,0,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_流血后玩家爆炸,2550,11409,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_流血后玩家爆炸,2551,11410,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,白鲨将军_惊涛骇浪,2552,11412,1,,,,,,120;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙太子_蓄气,2553,11439,1,,,,,,119;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙太子_元圣神柱,2554,,1,,,,,,40;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,狂化龙太子_蓄气,2555,11458,1,,,,,,159;1,,,1,,,,,1,,,,,,,1,,,,删除
2,狂化龙太子_元圣神柱,2556,,1,,,,,,41;0,,,1,,,,,1,,,,,,,1,,,,删除
2,突厥入侵_石头落下右,2557,11440,0,,,,,,39;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_石头阴影,2558,11432,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥入侵_石头落下左,2559,11433,0,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,鬼将_毒,2560,4014,1,,,,,,,255;0;100;255,,1,,,,,1,,,1,,,,1,,,,删除
2,红色护盾,2561,11453,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,黄色护盾,2562,11452,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,蓝色护盾,2563,11450,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,绿色护盾,2564,11451,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,红圈,2565,,1,,,,,,,255;0;0;255,,1,,,,,1,,,1,,,,1,,,,删除
2,黄圈,2566,,1,,,,,,,255;255;0;255,,1,,,,,1,,,1,,,,1,,,,删除
2,蓝圈,2567,,1,,,,,,,0;0;255;255,,1,,,,,1,,,1,,,,1,,,,删除
2,绿圈,2568,,1,,,,,,,0;255;0;255,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥_生门出生光效,2569,11456,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,突厥将领大招预警,2570,11457,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,狂化龙太子_蓄气,2571,11459,1,,,,,,159;1,,,1,,,,,1,,,,,,,1,,,,删除
2,龙太子_反弹,2572,11460,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,气泡爆炸,2573,11421,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙太子毒蓄气,2574,11462,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,宝宝_加速,2575,11463,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,宝宝_无敌,2576,11464,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,气泡加攻击,2577,,1,,,,,,,100;0;0;255,,1,,,,,1,,,,,,,1,,,,删除
2,突厥_融雪冰晶,2578,11476,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,震魂_伤害吸收,2579,11483,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,震魂_狂暴,2580,,1,,,,,,,100;0;0;255,,1,,,,,1,,,1,,,,1,,,,删除
2,啸天_普攻,2581,4014,1,,,,,,,100;0;200;255,,1,,,,,1,,,1,,,,1,,,,删除
2,怨女_普攻,2582,4014,1,,,,,,,0;0;200;255,,1,,,,,1,,,1,,,,1,,,,删除
2,怨女_招怪动作,2583,,1,,,,,,30;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,白鲨将军_幻光天浪_蓄气,2584,11496,1,,,,,,1;1,,,1,,,,,1,,,,,,,1,,,,删除
2,水泡泡,2585,,1,,,,,,,,,1,,,1820;1,,1,,,1,,2,,1,,,,删除
2,光圈,2586,,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_机关鹰王展翅,2587,,1,,,,,,40;0;41;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_机关鹰王收翅,2588,,1,,,,,,39;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,鱼人岛_中央光效,2589,11511,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,鱼人岛_技能阴影,2590,11512,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,鱼人岛_落冰光效,2591,11513,0,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,鱼人岛_boss动作,2592,11514,1,,,,,,29;1,,,1,,,,,1,,,,,,,1,,,,删除
2,宝宝快跑_采集,2593,,1,,,,,,,,,1,,,,,1,,,1,,,10853;1,1.5,,,,删除
2,龙武_城战守方头顶光效,2594,,1,,,,,,,,,1,,,,,1,,,1,,,1986;1,1.5,,,,删除
2,鱼人岛_小怪被击狂暴,2595,11521,1,,,,,,,200;0;0;255,,1.2,,,,,1,,,1,,,,1,,,,删除
2,龙武_新年快乐称号,2596,,1,,,,,,,,,1,,,,,1,,,1,,,11180;1,0.66,,,,删除
2,龙武_VIP寿星称号,2597,,1,,,,,,,,,1,,,,,1,,,1,,,11179;1,1.3,,,,删除
2,龙武_恶魔变身丸（男）,2598,,1,,,,,,,,,1,,,1813;1,,1,,,,,,,1,,,,删除
2,龙武_恶魔变身丸（女）,2599,,1,,,,,,,,,1,,,1807;1,,1,,,,,,,1,,,,删除
2,龙武_新年快乐称号(废弃),2600,,1,,,,,,,,,1,,,,,1,,,1,,,17113;1,1.1,,,,删除
2,龙武_北冥任务天机箭塔,2601,11523,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_大漠乌山任务_天灯,2602,11524,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙仙岛_蛙人出生,2603,11527,1,,,root,,,41;0,,,1,,,,,1,,,1,,2,,1,,,,删除
2,龙武_牧马场主出生光效,2604,11525,1,,,,,,41;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_清明节称号,2605,,1,,,,,,,,,1,,,,,1,,,1,,,11376;1,1.3,,,,删除
2,龙仙岛-巡逻怪,2606,11526,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙仙岛_水蛙跳出,2607,,1,,,,,,41;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,通天塔-睡觉,2608,11528,1,,,,,,32;0,,,1,,,,,1,,,,,,,1,,,,删除
2,通天塔-火爆伤害吸收,2609,11531,1,,,,,,,,,2,,,,,1,,,,,,,1,,,,删除
2,通天塔-爆炸变大,2610,,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,通天塔-爆炸,2611,11532,0,,,,,,,,,1,,,722;1,,1,,,1,,,,1,,,,删除
2,通天塔-爆炸范围标示,2612,11533,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,通天塔-火爆伤害吸收,2613,11531,1,,,,,,,,,1.6,,,,,1,,,,,,,1,,,,删除
2,通天塔-火爆伤害吸收,2614,11531,1,,,,,,,,,1.2,,,,,1,,,,,,,1,,,,删除
2,通天塔-减速范围,2615,11534,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,剧情副本出生动作,2616,11539,1,,,,,,48;0,,,1,,,,,1,,,1,,2,,1,,,,删除
2,水月洞天_九尾狐法阵,2617,11535,1,,,root,,,25;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,水月洞天_倒地,2618,,1,,,,,1,32;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,水月洞天_倒地,2619,,1,,,,,1,32;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,水月洞天_狐狸逃跑,2620,,1,,,,,,,,,1,,,196;0.7,,1,,,1,,,,1,,,,删除
2,水月洞天_龙玉,2621,,1,,,,,,1;1,,,1,,,,,1,,,1,,,,1,,,,删除
2,水月洞天_狐狸得意,2622,,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,魏文通_狂暴,2623,,1,,,,,,,200;0;0;255,,1.3,,,,,1,,,1,,,,1,,,,删除
2,龙武_城战粮草堆光效,2624,,1,,,,,,,,,1.3,,,,,1,,,1,,,1986;1,1.5,,,,删除
2,贝拉_出生动作,2625,,1,,,,,,120;0,,,1,,,,,1,,,1,,2,,1,,,,删除
2,乳猪_死亡动作,2626,,1,,,,,1,33;0,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武2_九味地黄丸,2627,8009,0,,,root,,,,,,1,,,,,1,,,,,,,5,,,,删除
2,微信礼包里的光效道具表现,2628,8136,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_棒棒糖变身（男）,2629,,1,,,,,,,,,1,,,68;1,,1,,,1,,,,1,,,,删除
2,龙武_棒棒糖变身（女）,2630,,1,,,,,,,,,1,,,69;1,,1,,,1,,,,1,,,,删除
2,龙武_通关经验球1,2631,11540,0,0,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_通关经验球2,2632,11541,0,0,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_通关经验球3,2633,11542,0,0,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_通关经验球4,2634,11543,0,0,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_通关经验球5,2635,11544,0,0,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_通关经验球6,2636,11545,0,0,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_宝箱闪光,2637,,1,,,,,,,,,1,,,1917;1,,1,,,1,,,,1,,,,删除
2,龙武_篝火活动答对题目光效,2638,11546,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_篝火活动答错变猪,2639,,1,,,,,,,,,1.5,,,2178;1,,1,,,1,,,,1,,,,删除
2,龙武_篝火活动占领篝火,2640,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_篝火活动活动开启,2641,,1,,,,,,,,,1,,,2105;1,,1,,,1,,,,1,,,,删除
2,龙武_篝火活动答对题目烟花,2642,11557,0,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_天星探秘普通宝箱,2643,,1,,,,,,,,,1,,,,,1,,,,,,17726;1,1.5,,,,删除
2,龙武_天星探秘天星宝箱,2644,,1,,,,,,,,,1,,,,,1,,,,,,17727;1,1.5,,,,删除
2,龙武_篝火活动被选中答题,2645,,1,,,,,,,200;50;255;255,,1,,,,,1,,,1,,,,1,,,,删除
2,通天塔护盾,2646,11547,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,通天塔火墙预警,2647,11548,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,通天塔火墙,2648,11549,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_一阶白树苗,2649,,1,,,,,,,,,2,,,2155;1,,1,,,1,,,,1,,,,删除
2,龙武_二阶绿树苗,2650,,1,,,,,,,,,2.2,,,2158;1,,1,,,1,,,,1,,,,删除
2,龙武_三阶红树苗,2651,,1,,,,,,,,,2.4,,,2156;1,,1,,,1,,,,1,,,,删除
2,龙武_四阶紫树苗,2652,,1,,,,,,,,,2.6,,,2159;1,,1,,,1,,,,1,,,,删除
2,龙武_五阶金树苗,2653,,1,,,,,,,,,2.8,,,2157;1,,1,,,1,,,,1,,,,删除
2,龙武_一阶白树,2654,,1,,,,,,,,,0.5,,,2150;1,,1,,,1,,,,1,,,,删除
2,龙武_二阶绿树,2655,,1,,,,,,,,,0.6,,,2151;1,,1,,,1,,,,1,,,,删除
2,龙武_三阶红树,2656,,1,,,,,,,,,0.7,,,2152;1,,1,,,1,,,,1,,,,删除
2,龙武_四阶紫树,2657,,1,,,,,,,,,0.8,,,2153;1,,1,,,1,,,,1,,,,删除
2,龙武_五阶金树,2658,,1,,,,,,,,,0.9,,,2154;1,,1,,,1,,,,1,,,,删除
2,龙武_男真武1,2659,,1,,,,,,,,,1,,,2115;1,,1,,,1,,,,1,,,,删除
2,龙武_男真武2,2660,,1,,,,,,,,,1,,,2125;1,,1,,,1,,,,1,,,,删除
2,龙武_男真武3,2661,,1,,,,,,,,,1,,,2135;1,,1,,,1,,,,1,,,,删除
2,龙武_女真武1,2662,,1,,,,,,,,,1,,,2116;1,,1,,,1,,,,1,,,,删除
2,龙武_女真武2,2663,,1,,,,,,,,,1,,,2126;1,,1,,,1,,,,1,,,,删除
2,龙武_女真武3,2664,,1,,,,,,,,,1,,,2136;1,,1,,,1,,,,1,,,,删除
2,龙武_男玄宗1,2665,,1,,,,,,,,,1,,,2117;1,,1,,,1,,,,1,,,,删除
2,龙武_男玄宗2,2666,,1,,,,,,,,,1,,,2127;1,,1,,,1,,,,1,,,,删除
