 ,Name,ID,ResId,Transform,ResType,AniType,AniSpeed,AniScale,AniDir,AniColor,AniTrans,MagicProperty_OffsetType,AniOffset,OriginType,FadeType,InheritSR,TopmostEffect,AniOpt1Scale,AniOpt2Scale,AniOpt3Scale,,,删除
2,失魂引（新飞行）,4027,11431,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,1,删除
2,失魂引（新击中）,4028,11433,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,玉石俱焚（蓄气）,4029,7745,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,玉石俱焚（废弃）,4030,1548,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,召唤（蓄气）,4031,7457,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,召唤（废弃）,4032,1537,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,召唤（鬼将出生）,4033,7456,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,岁月腐朽（施法）,4034,6577,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,岁月腐朽（击中）,4035,6578,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,影爆术（施法待用）,4036,6571,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,断魂刺（跟踪）,4037,10926,,0,0,1,1.8,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,影爆术（击中待用）,4038,6572,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,步步惊心（施法）,4039,7726,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,步步惊心（击中）,4040,7725,,0,0,1,1,0,,255,,0;160;0,,,1,,0.7,0.4,0.1,,,删除
2,千斤重压（施法）,4041,7741,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,千斤重压（击中）,4042,7742,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,头晕目眩（施法）,4043,7743,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,头晕目眩（击中）,4044,7744,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,龟甲咒（施法）,4045,7731,,0,0,1.9,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,暗魂咒（施法）,4046,4756,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,暗魂咒（跟踪）,4047,4755,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,暗魂咒（击中）,4048,4757,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,暗影术（击中）,4049,4757,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,暗影术（施法1）,4050,4771,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,暗影术（飞行1）,4051,4769,,0,0,0.7,0.6,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,暗影术（施法2）,4052,4772,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,暗影术（飞行2）,4053,5173,,0,0,0.7,0.6,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,暗影术（施法3）,4054,4773,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,暗影术（飞行3）,4055,4770,,0,0,0.7,0.6,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,暗影宝典（施法光效）,4056,8026,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,暗影宝典（施法字）,4057,8193,,0,0,1,1.3,0,,255,,0;20;0,,,1,,0.7,0.4,0.1,,,删除
2,巫毒宝典（施法光效）,4058,8027,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,巫毒宝典（施法字）,4059,8194,,0,0,1,1.3,0,,255,,0;15;0,,,1,,0.7,0.4,0.1,,,删除
2,恒古石化（施法字）,4060,8765,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,魂飞天外（施法字）,4061,8766,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,惊心动魄（施法字）,4062,8768,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,玉石俱焚（施法字）,4063,8781,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,黑暗笼罩,4064,339,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天魔灭世（新）,4065,10793,,0,0,1.9,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,啮魂蛛（新施法）,4066,11642,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,啮魂蛛（新跟踪）,4067,11640,,0,0,1,1.1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,暗魂咒（跟踪新）,4068,10754,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,黑暗笼罩（跟踪新）,4069,10806,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,黑暗笼罩（施法新）,4070,4756,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,黑暗笼罩（击中新）,4071,7741,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,黑洞（跟踪新）,4072,10803,,0,0,1,0.7,1,,255,,,,,1,,1,1,1,,,删除
2,黑洞（预留）,4073,10754,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天崩地裂（预留）,4074,110,,0,0,1.9,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天崩地裂（跟踪新）,4075,1534,,0,0,3,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,土·撼岳（新施法）,4076,12935,,0,0,1,1.2,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,土·撼岳（新击中）,4077,12936,,0,0,1,1.1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冥王铠（跟踪）,4078,7455,,0,1,1,1.7,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,沉魂瘴（击中）,4079,11101,,0,1,1,0.8,0,,255,,0;50;0,,,1,,0.7,0.4,0.1,,,删除
2,沉魂瘴（持续）,4080,11102,,0,1,1,0.7,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,土·惊魂（持续）,4081,11122,,0,0,1,0.8,1,,255,,,1,,1,1,0.7,0.4,0.1,,,删除
2,断魂刺（施法）,4082,11216,,0,0,1,0.8,1,,255,,0;50;0,1,,1,1,0.7,0.4,0.1,,,删除
2,逆天命（施法）,4083,11230,,0,0,1,0.8,1,,255,,0;50;0,1,,1,1,0.7,0.4,0.1,,,删除
2,缠魂丝（新飞行）,4084,11493,,0,1,1.8,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,缠魂丝（新武器）,4085,11494,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,缠魂丝（新施法）,4086,11495,,0,1,1,1.1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,缠魂丝（新击中）,4087,11496,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,轮回印（新飞行）,4088,11521,,0,1,1,1.2,1,,255,,0;55;0,,,1,,0.7,0.4,0.1,,1,删除
2,轮回印（新施法）,4089,11522,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,轮回印（新击中）,4090,11523,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灭魂芒（施法1）,4091,12986,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灭魂芒（飞行1）,4092,12983,,0,1,1,0.8,1,,255,,0;60;0,,,1,,0.7,0.4,0.1,,1,删除
2,灭魂芒（施法2）,4093,12987,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灭魂芒（飞行2）,4094,12984,,0,1,1,0.8,1,,255,,0;60;0,,,1,,0.7,0.4,0.1,,1,删除
2,灭魂芒（施法3）,4095,12988,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灭魂芒（飞行3）,4096,12985,,0,1,1,0.8,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,灭魂芒（击中）,4097,13665,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冥王铠（新施法）,4098,12992,,0,1,1.5,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冥王铠（新BUFF）,4099,13822,,0,1,1,1.3,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,弑神蛊（新施法）,4100,13014,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,弑神蛊（新武器）,4101,13013,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,弑神蛊（新飞行）,4102,13011,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,1,删除
2,弑神蛊（新击中）,4103,13672,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天魔灭世（新施法）,4104,13554,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天魔灭世（新跟踪）,4105,13555,,0,1,1,1.1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,弑神蛊（BUFF持续）,4106,16259,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,修罗男_创建角色,4107,22743,,0,1,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,修罗女_创建角色,4108,22740,,0,1,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,逆天命（BUU持续）,4109,16770,,0,0,1,0.7,0,,255,,,,,1,1,0.7,0.4,0.1,,,删除
1,龙武_灵心技能光效,5,,,,,,,,,,,,,,,,,,,,,删除
2,电闪雷鸣（施法）,5001,6406,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,电闪雷鸣（击中）,5002,6407,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,金蛇乱舞（受击）,5003,10905,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,悲秋之风（施法）,5004,7789,,0,0,1.2,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,悲秋之风（废弃）,5005,241,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,悲秋之风（击中）,5006,7790,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,杨枝甘露（施法）,5007,7813,,0,0,1.2,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,仙灵护体（BUFF）,5008,7809,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天降甘霖等加血BUFF,5009,1892,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水·回梦（飞行）,5010,11289,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,水·回梦（施法）,5011,11290,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水·回梦（BUFF）,5012,11288,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冰凤吐息（施法）,5013,11455,,0,0,1,1.2,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冰凤吐息（跟踪）,5014,11456,,0,0,1,1.05,0,,255,,,,,1,,1,1,1,,,删除
2,龙翔天殇（新施法）,5015,16357,,0,0,1,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵光普照（施法）,5016,6620,,0,0,1,1,,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵光普照（跟踪）,5017,6619,,0,0,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,起死回生（蓄气）,5018,13977,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,起死回生（施法）,5019,13975,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,起死回生（击中）,5020,13976,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,仙神祝福（蓄气）,5021,7812,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,仙神祝福（施法）,5022,7810,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,仙神祝福（跟踪）,5023,7811,,0,0,2,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,雷霆万钧（蓄气）,5024,6618,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,雷霆万钧（施法）,5025,6616,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,雷霆万钧（击中）,5026,6617,,0,0,1.5,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天劫雷霆（施法）,5027,7807,,0,0,1.6,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天劫雷霆（击中）,5028,7808,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,禁锢之风（施法）,5029,241,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,禁锢之风（持续）,5030,6615,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,妙手回春（新蓄气）,5031,13913,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,妙手回春（新施法）,5032,13911,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,妙手回春（新击中）,5033,13912,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,妙手回春（新BUFF）,5034,13914,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,五气朝元（蓄气）,5035,13948,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,五气朝元（施法）,5036,13946,,0,0,1,1.2,1,,255,,0;-30;0,,,1,,0.7,0.4,0.1,,,删除
2,五气朝元（旧击中）,5037,13947,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,五气朝元（旧BUFF）,5038,7803,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,寸步难行（施法）,5039,7793,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,寸步难行（飞行）,5040,7792,,0,0,2,0.5,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,寸步难行（BUFF）,5041,7791,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,雷锁封魂（施法）,5042,7796,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,雷锁封魂（飞行）,5043,7795,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,天降甘霖（蓄气暂用）,5044,174,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天降甘霖（施法暂用）,5045,177,,0,0,1.5,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,废弃,5046,1616,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,凝霜冰刺（持续BUFF）,5047,17111,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,紫电（击中）,5048,7294,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,紫电（施法1）,5049,4871,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,紫电（飞行1）,5050,4869,,0,0,1,0.7,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,紫电（施法2）,5051,4870,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,紫电（飞行2）,5052,4868,,0,0,1,0.7,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,紫电（施法3）,5053,4872,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,紫电（飞行3）,5054,4869,,0,0,1,0.7,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,雷光护体（BUFF）,5055,7969,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,虚无缥缈（BUFF）,5056,7999,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,青囊医术（施法光效）,5057,8037,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,青囊医术（施法字）,5058,8198,,0,0,1,1.3,0,,255,,0;10;0,,,1,,0.7,0.4,0.1,,,删除
2,雷霆仙法（施法光效）,5059,8036,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,雷霆仙法（施法字）,5060,8197,,0,0,1,1.3,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,寸步难行（施法字）,5061,8762,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,昏昏欲睡（施法字）,5062,8767,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,雷锁封魂（施法字）,5063,8769,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,雷霆万钧（施法字）,5064,8770,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,杨枝甘露（施法字）,5065,8779,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,水漫金山（施法光效）,5066,9504,,0,0,1,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天劫雷霆（击中新）,5067,7808,,0,0,2.5,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水旋击（跟踪新）,5068,9548,,0,0,2,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水旋击（预留）,5069,241,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,不动明王（施法）,5070,10940,,0,0,2,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,不动明王（BUFF）,5071,10939,,0,0,1,1.1,0,,255,,,,,1,,1,1,1,,,删除
2,翻江倒海（施法新）,5072,110,,0,0,1,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,翻江倒海（跟踪新）,5073,9504,,0,0,1,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,凝霜冰刺（施法）,5074,11660,,0,1,1,1.1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,凝霜冰刺（击中）,5075,11661,,0,1,2,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,杏林春暖（跟踪）,5076,7811,,0,0,2,1.5,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,箭神再世（新施法）,5077,16349,,0,0,1,1.1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,九龙化伤（施法）,5078,11586,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水·回梦（击中）,5079,11291,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水·寒冰（新施法）,5080,11545,,0,0,1,1.3,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水·寒冰（新跟踪）,5081,11544,,0,0,1,1,1,,255,,0;0;0,,,1,,0.7,0.4,0.1,,1,删除
2,水·寒冰（新击中）,5082,11546,,0,0,1,1.1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水龙冲霄（新施法）,5083,11586,,0,1,1,1.1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水龙冲霄（新击中）,5084,11587,,0,1,1,1.1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,九龙化伤（BUFF）,5085,390,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,玄冰冥刺（施法）,5086,11700,,0,1,1,1.1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,玄冰冥刺（飞行）,5087,11698,,0,1,1,1.2,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,玄冰冥刺（武器）,5088,11699,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,玄冰冥刺（击中）,5089,11701,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,电蛇狂舞（施法）,5090,11679,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,电蛇狂舞（击中）,5091,11680,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水·天威（施法）,5092,13201,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水·天威（武器）,5093,13200,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,水·天威（飞行）,5094,13199,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,1,删除
2,水·天威（受击）,5095,13202,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,杏林春暖（新跟踪）,5096,13205,,0,0,1.5,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,杏林春暖（新BUFF）,5097,13845,,0,0,1,1.3,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冰寒刺骨（新施法1）,5098,13068,,0,0,1,1.2,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冰寒刺骨（新施法2）,5099,13069,,0,0,1,1.2,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冰寒刺骨（新施法3）,5100,13070,,0,0,1,1.2,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冰寒刺骨（新飞行）,5101,13067,,0,0,1,1,1,,255,,0;0;0,,,1,,0.7,0.4,0.1,,1,删除
2,冰寒刺骨（新击中）,5102,13071,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冰魂雪魄（施法）,5103,13109,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冰魂雪魄（跟踪）,5104,13108,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,冰魂雪魄（击中）,5105,13110,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,沧海龙吟（新施法）,5106,13162,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,沧海龙吟（新飞行）,5107,13161,,0,0,1,1.3,1,,255,,,,,1,,0.7,0.4,0.1,,1,删除
2,沧海龙吟（新击中）,5108,13163,,0,0,1,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,刹那芳华（施法）,5109,13932,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,刹那芳华（击中）,5110,13933,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵心男_创建角色,5111,22741,,0,1,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,灵心女_创建角色,5112,22741,,0,1,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,五气朝元（光效雨）,5113,18434,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,寂灭天雷（上班版飞行）,5114,19803,,0,0,1,0.8,0,,255,,0;55;0,,,1,,0.7,0.4,0.1,,,删除
2,寂灭天雷（上班版爆炸）,5115,19804,,0,0,1.5,1,0,,255,,0;80;0,,,1,,0.7,0.4,0.1,,,删除
1,龙武_天羽技能光效,6,,,,,,,,,,,,,,,,,,,,,删除
2,穿云箭（施法）,6001,6350,,0,0,1,0.7,1,,255,,0;50;0,,,1,,0.7,0.4,0.1,,,删除
2,穿云箭（受击）,6002,6351,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,流云幻舞（新施法）,6003,16627,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,流云幻舞（新BUFF）,6004,16626,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天机箭塔（箭塔跟踪）,6005,18562,,0,0,1,0.6,1,,255,,0;100;0,,,0,,0.6,0.6,0.6,,,删除
2,天机箭塔（箭塔施法）,6006,6358,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天机箭塔（玩家蓄气）,6007,6359,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天机箭塔（玩家施法）,6008,6360,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天机箭塔（箭塔死亡）,6009,6361,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,神武弩（弩车跟踪）,6010,6352,,0,0,1,1,1,,255,,0;50;0,1,,1,1,0.7,0.4,0.1,,,删除
2,神武弩（弩车施法）,6011,6353,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,神武弩（玩家蓄气）,6012,6354,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,神武弩（玩家施法）,6013,6355,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,神武弩（弩车死亡）,6014,6356,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,陷阱（陷阱跟踪）,6015,6352,,0,0,1,1,1,,255,,0;50;0,1,,1,1,0.7,0.4,0.1,,,删除
2,陷阱（陷阱施法）,6016,6353,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,陷阱（玩家蓄气）,6017,6354,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,陷阱（玩家施法）,6018,6355,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,陷阱（陷阱死亡）,6019,6356,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,废弃,6020,6543,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,诸葛连弩（施法暂用）,6021,6541,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,诸葛连弩（飞行暂用）,6022,6540,,0,0,1,1,1,,255,,0;82;0,,,1,,0.7,0.4,0.1,,1,删除
2,诸葛连弩（击中暂用）,6023,6542,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,雷火箭（施法暂用）,6024,4742,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,雷火箭（跟踪暂用）,6025,459,,0,0,1,0.9,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,雷火箭（击中暂用）,6026,181,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,木·星陨（施法）,6027,12901,,0,0,1,1.2,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,木·星陨（跟踪）,6028,12900,,0,0,1,1,1,,255,,0;13;0,,,1,,0.7,0.4,0.1,,1,删除
2,木·星陨（击中）,6029,12904,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,废弃,6030,12902,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,八步赶蝉（跟踪）,6031,7670,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,疾风躲闪（施法）,6032,7673,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,射石饮羽（施法）,6033,12873,,0,0,1,1.2,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
